日付,地点名,観測地点名,県,緯度,経度,気温_平均,気温_最高,気温_最低,風速_最大,風向,降水量,天気コード,天気,水温,最大波高,波向,波周期,潮汐,月齢,月相
2025-07-19,室戸,室戸,高知県,33.29,134.18,25.1,25.7,24.4,12.8,SE,0.5,51,弱い霧雨,28.1,1.7,SE,7.4,長潮,23.3,下弦
2025-07-19,高知,高知,高知県,33.56,133.54,24.6,25.4,23.9,3.4,E,0.5,51,弱い霧雨,28.3,1.3,SSE,7.4,長潮,23.3,下弦
2025-07-19,足摺,足摺,高知県,32.72,132.72,25,25.8,24.3,12.3,ESE,1.3,53,霧雨,28,1.7,SSE,7.5,長潮,23.3,下弦
2025-07-19,宇和島,宇和島,愛媛県,33.22,132.56,25.9,26.9,25,11.7,ESE,0,3,曇り,28,0.5,S,5.1,長潮,23.3,下弦
2025-07-19,松山,松山,愛媛県,33.84,132.77,25.4,26.6,23.9,3.8,NW,0,3,曇り,28.2,0.1,SW,3.6,長潮,23.3,下弦
2025-07-19,来島,来島,愛媛県,34.12,132.99,25.4,26.5,24.4,2.9,WNW,0,3,曇り,27.4,0.1,SSW,3.1,長潮,23.3,下弦
2025-07-19,高松,高松,香川県,34.35,134.05,26.8,28.2,25.3,11,ESE,0,3,曇り,26.8,0.2,ESE,2.6,長潮,23.3,下弦
2025-07-19,阿南,阿南,徳島県,33.92,134.66,26.1,26.5,25.4,21.6,SSE,0.3,51,弱い霧雨,27.4,1,SSE,5.6,長潮,23.3,下弦
2025-07-20,室戸,室戸,高知県,33.29,134.18,24.9,25.5,24.3,9.9,E,0.7,51,弱い霧雨,28.1,1.4,SE,7.6,若潮,24.3,二十六夜
2025-07-20,高知,高知,高知県,33.56,133.54,25.1,25.7,24.3,3.6,NNE,0.6,51,弱い霧雨,28.4,1.1,SSE,7.5,若潮,24.3,二十六夜
2025-07-20,足摺,足摺,高知県,32.72,132.72,26.1,26.6,25.5,12.7,E,0.6,51,弱い霧雨,28,1.5,SE,7.3,若潮,24.3,二十六夜
2025-07-20,宇和島,宇和島,愛媛県,33.22,132.56,26.5,27.6,25.5,10.9,ESE,0,3,曇り,28.1,0.3,S,5.8,若潮,24.3,二十六夜
2025-07-20,松山,松山,愛媛県,33.84,132.77,25.4,26.7,24.2,4.8,ESE,0,3,曇り,28.4,0.1,SW,3.3,若潮,24.3,二十六夜
2025-07-20,来島,来島,愛媛県,34.12,132.99,25.5,26.6,24.4,5.1,SE,0,3,曇り,27.8,0,SSW,2.8,若潮,24.3,二十六夜
2025-07-20,高松,高松,香川県,34.35,134.05,26.5,28.5,24.4,7.1,ESE,0,0,快晴,26.9,0.2,ESE,2.7,若潮,24.3,二十六夜
2025-07-20,阿南,阿南,徳島県,33.92,134.66,25.7,26.1,25,15.3,SSE,0.8,51,弱い霧雨,27.8,0.7,SSE,5.7,若潮,24.3,二十六夜
2025-07-21,室戸,室戸,高知県,33.29,134.18,25.5,26.6,24.4,5.4,ESE,0.1,51,弱い霧雨,28.5,1.5,SSE,8.5,若潮,25.3,二十六夜
2025-07-21,高知,高知,高知県,33.56,133.54,25.4,27.4,23.2,5.9,NNW,0,0,快晴,28.7,1.1,SSE,8.2,若潮,25.3,二十六夜
2025-07-21,足摺,足摺,高知県,32.72,132.72,26.3,27.2,25.2,12.8,E,0,1,晴れ,28.1,1.4,SSE,8,若潮,25.3,二十六夜
2025-07-21,宇和島,宇和島,愛媛県,33.22,132.56,26.6,28.4,25,8.7,ESE,0,3,曇り,28.3,0.3,S,7.5,若潮,25.3,二十六夜
2025-07-21,松山,松山,愛媛県,33.84,132.77,25.2,26.5,23.8,5.4,E,0,0,快晴,28.5,0.1,SW,3.2,若潮,25.3,二十六夜
2025-07-21,来島,来島,愛媛県,34.12,132.99,25.8,26.9,24.5,3,ENE,0,0,快晴,28,0,SSW,3.1,若潮,25.3,二十六夜
2025-07-21,高松,高松,香川県,34.35,134.05,26.9,28.1,25.8,4,N,0,1,晴れ,27,0.1,ESE,2.4,若潮,25.3,二十六夜
2025-07-21,阿南,阿南,徳島県,33.92,134.66,26.9,28,25.8,12.9,S,0,1,晴れ,28,0.6,SSE,7,若潮,25.3,二十六夜
2025-07-22,室戸,室戸,高知県,33.29,134.18,25.6,27.2,23.6,4.6,ESE,0.1,51,弱い霧雨,28.9,1.4,SSE,8.5,中潮,26.3,二十六夜
2025-07-22,高知,高知,高知県,33.56,133.54,25.4,27.6,22.8,5.2,NNW,0,1,晴れ,29,1,SSE,8.2,中潮,26.3,二十六夜
2025-07-22,足摺,足摺,高知県,32.72,132.72,26.5,27.9,25.1,9.9,E,0,1,晴れ,28.3,1.3,SSE,7.8,中潮,26.3,二十六夜
2025-07-22,宇和島,宇和島,愛媛県,33.22,132.56,26.2,28.1,24.1,7.4,E,0,0,快晴,28.4,0.3,S,7.2,中潮,26.3,二十六夜
2025-07-22,松山,松山,愛媛県,33.84,132.77,25.1,26.9,23.4,7,E,0,0,快晴,28.6,0.1,SW,3,中潮,26.3,二十六夜
2025-07-22,来島,来島,愛媛県,34.12,132.99,26.1,27.6,24.6,3.9,ESE,0,3,曇り,28.2,0.1,SW,2.8,中潮,26.3,二十六夜
2025-07-22,高松,高松,香川県,34.35,134.05,27.5,28.9,26.2,7.7,WNW,0,3,曇り,27.4,0.1,ESE,2.4,中潮,26.3,二十六夜
2025-07-22,阿南,阿南,徳島県,33.92,134.66,26.5,28,24.8,5.8,SW,0,0,快晴,28,0.7,SSE,8.3,中潮,26.3,二十六夜
2025-07-23,室戸,室戸,高知県,33.29,134.18,25.4,27.2,23.1,6.3,E,0,1,晴れ,29,1.1,SE,8.1,中潮,27.3,二十六夜
2025-07-23,高知,高知,高知県,33.56,133.54,25.3,27.6,22.6,6.3,NNW,0,0,快晴,29.1,0.9,SSE,7.7,中潮,27.3,二十六夜
2025-07-23,足摺,足摺,高知県,32.72,132.72,26.5,27.9,25,9.8,ENE,0.1,51,弱い霧雨,28.3,1.1,SE,7.6,中潮,27.3,二十六夜
2025-07-23,宇和島,宇和島,愛媛県,33.22,132.56,25.9,28.3,23.4,7.8,ESE,0,0,快晴,28.5,0.2,S,6.5,中潮,27.3,二十六夜
2025-07-23,松山,松山,愛媛県,33.84,132.77,25.3,26.6,23.9,6.9,ENE,0,1,晴れ,28.8,0.1,SW,2.8,中潮,27.3,二十六夜
2025-07-23,来島,来島,愛媛県,34.12,132.99,26.1,27.4,24.9,6.3,WSW,0,1,晴れ,28.5,0,SW,2.2,中潮,27.3,二十六夜
2025-07-23,高松,高松,香川県,34.35,134.05,27.6,29,26.2,7.9,W,0,0,快晴,27.9,0,SSE,2.3,中潮,27.3,二十六夜
2025-07-23,阿南,阿南,徳島県,33.92,134.66,26.4,28.2,24.6,7.1,WSW,0,1,晴れ,27.4,0.5,SSE,7.3,中潮,27.3,二十六夜
2025-07-24,室戸,室戸,高知県,33.29,134.18,25.8,27.2,24.1,9.9,E,0,2,一部曇り,29.1,0.9,SE,7.2,大潮,28.3,晦日
2025-07-24,高知,高知,高知県,33.56,133.54,25.7,27.8,23.2,3.9,NNW,0,0,快晴,29.3,0.8,SE,7,大潮,28.3,晦日
2025-07-24,足摺,足摺,高知県,32.72,132.72,26.8,28.1,25.6,16.1,ENE,0,2,一部曇り,28.4,1.1,SE,6.6,大潮,28.3,晦日
2025-07-24,宇和島,宇和島,愛媛県,33.22,132.56,26.9,28.8,25,8.6,E,0,0,快晴,28.6,0.2,S,5.1,大潮,28.3,晦日
2025-07-24,松山,松山,愛媛県,33.84,132.77,25.9,27.9,23.9,6.7,E,0,0,快晴,29,0.1,SW,2.8,大潮,28.3,晦日
2025-07-24,来島,来島,愛媛県,34.12,132.99,26.6,27.8,25.3,8.5,ESE,0,0,快晴,28.6,0.1,SW,2.2,大潮,28.3,晦日
2025-07-24,高松,高松,香川県,34.35,134.05,28,29.5,26.5,4.2,SSW,0,0,快晴,28.2,0.1,ESE,2.5,大潮,28.3,晦日
2025-07-24,阿南,阿南,徳島県,33.92,134.66,26.8,28.5,24.8,4.8,SSE,0,2,一部曇り,26.9,0.4,SSE,6.3,大潮,28.3,晦日
2025-07-25,室戸,室戸,高知県,33.29,134.18,25.6,26.5,24.6,13.7,ENE,0.2,51,弱い霧雨,29.4,2,SSE,8.7,大潮,29.3,晦日
2025-07-25,高知,高知,高知県,33.56,133.54,26.3,28.2,24,7,NNW,0.1,51,弱い霧雨,29.3,1.9,SSE,8.8,大潮,29.3,晦日
2025-07-25,足摺,足摺,高知県,32.72,132.72,27.1,27.6,26.4,21.3,E,0.3,51,弱い霧雨,28.6,2.6,SSE,8.3,大潮,29.3,晦日
2025-07-25,宇和島,宇和島,愛媛県,33.22,132.56,27.3,28.7,26,11.3,E,0,3,曇り,28.9,0.5,S,8.1,大潮,29.3,晦日
2025-07-25,松山,松山,愛媛県,33.84,132.77,26.1,28.1,24.1,4.9,E,0,0,快晴,28.4,0,SSW,3.5,大潮,29.3,晦日
2025-07-25,来島,来島,愛媛県,34.12,132.99,26.5,27.6,25.3,9.6,E,0,0,快晴,28.2,0,SSE,2.3,大潮,29.3,晦日
2025-07-25,高松,高松,香川県,34.35,134.05,28.4,30.5,26.2,9.7,ESE,0,0,快晴,28.3,0.2,ESE,2.5,大潮,29.3,晦日
2025-07-25,阿南,阿南,徳島県,33.92,134.66,27.3,28.5,26,14.1,SSE,0.1,51,弱い霧雨,26.8,0.7,SSE,7.4,大潮,29.3,晦日
2025-07-26,室戸,室戸,高知県,33.29,134.18,24.3,24.9,23.6,19.4,ESE,4.5,63,雨,29.1,2.1,SSE,8.2,大潮,0.7,新月
2025-07-26,高知,高知,高知県,33.56,133.54,25.3,25.5,25.1,12.8,SE,1.5,53,霧雨,29.1,1.7,SSE,7.7,大潮,0.7,新月
2025-07-26,足摺,足摺,高知県,32.72,132.72,25.7,26,25.2,20.4,ESE,1.1,53,霧雨,28.5,2.3,SSE,7.5,大潮,0.7,新月
2025-07-26,宇和島,宇和島,愛媛県,33.22,132.56,26.4,27,25.9,13.8,E,0.3,51,弱い霧雨,28.9,0.5,S,6.8,大潮,0.7,新月
2025-07-26,松山,松山,愛媛県,33.84,132.77,28.4,29.7,27.1,5.3,NE,0,2,一部曇り,28.5,0.1,SSW,3.1,大潮,0.7,新月
2025-07-26,来島,来島,愛媛県,34.12,132.99,27.5,28.2,26.7,13.1,ENE,0,0,快晴,28.4,0.1,ESE,2.3,大潮,0.7,新月
2025-07-26,高松,高松,香川県,34.35,134.05,28.3,30.1,26.8,15.9,ESE,0,1,晴れ,28.6,0.4,ESE,2.6,大潮,0.7,新月
2025-07-26,阿南,阿南,徳島県,33.92,134.66,26.8,27.1,26.4,23.1,SSE,0.8,51,弱い霧雨,26.8,1.1,SSE,6.5,大潮,0.7,新月
2025-07-27,室戸,室戸,高知県,33.29,134.18,25.7,26.2,25,14.3,ESE,0.3,51,弱い霧雨,29.1,2.4,SSE,8.4,大潮,1.7,新月
2025-07-27,高知,高知,高知県,33.56,133.54,25.6,26.5,24.4,9.1,ESE,0.8,51,弱い霧雨,29.1,2,SSE,8.2,大潮,1.7,新月
2025-07-27,足摺,足摺,高知県,32.72,132.72,26.6,27.4,25.9,25.5,ESE,0.5,51,弱い霧雨,28.4,2.7,SSE,7.8,大潮,1.7,新月
2025-07-27,宇和島,宇和島,愛媛県,33.22,132.56,26.9,28,25.7,16.4,ESE,0,1,晴れ,28.8,0.6,SSE,6.4,大潮,1.7,新月
2025-07-27,松山,松山,愛媛県,33.84,132.77,28,29.6,26.3,6.5,NE,0,1,晴れ,28.5,0.1,S,3.6,大潮,1.7,新月
2025-07-27,来島,来島,愛媛県,34.12,132.99,27.3,28.2,26.3,11.3,E,0,0,快晴,28.3,0.2,E,2.5,大潮,1.7,新月
2025-07-27,高松,高松,香川県,34.35,134.05,27.9,29.9,26,11.8,ESE,0,0,快晴,29,0.2,ESE,2.4,大潮,1.7,新月
2025-07-27,阿南,阿南,徳島県,33.92,134.66,26.6,27.4,25.8,19,SSE,0.9,53,霧雨,26.9,1.1,SSE,7.2,大潮,1.7,新月
2025-07-28,室戸,室戸,高知県,33.29,134.18,25.3,26.8,23.6,9.1,ENE,0,1,晴れ,29.1,1.9,SSE,8.6,中潮,2.7,三日月
2025-07-28,高知,高知,高知県,33.56,133.54,24.8,27.2,22.5,8,N,0,1,晴れ,29.1,1.6,SSE,8.3,中潮,2.7,三日月
2025-07-28,足摺,足摺,高知県,32.72,132.72,26.4,27.7,25.3,17.6,E,0,2,一部曇り,28.3,2.2,SSE,8.2,中潮,2.7,三日月
2025-07-28,宇和島,宇和島,愛媛県,33.22,132.56,26.5,28.3,24.5,11.1,E,0,0,快晴,28.9,0.4,S,7.5,中潮,2.7,三日月
2025-07-28,松山,松山,愛媛県,33.84,132.77,26.6,28.5,24.6,7.8,N,0,0,快晴,28.6,0.1,SW,3.4,中潮,2.7,三日月
2025-07-28,来島,来島,愛媛県,34.12,132.99,26.1,27.3,24.7,3.6,SW,0,0,快晴,28.3,0.1,SSE,2.5,中潮,2.7,三日月
2025-07-28,高松,高松,香川県,34.35,134.05,27.5,28.8,26.1,3.3,W,0,0,快晴,29.2,0.1,ESE,2.5,中潮,2.7,三日月
2025-07-28,阿南,阿南,徳島県,33.92,134.66,26.9,28.2,25.5,6.4,SSW,0,1,晴れ,27,0.9,SSE,7.8,中潮,2.7,三日月
2025-07-29,室戸,室戸,高知県,33.29,134.18,25.5,27.1,23.4,3.5,N,0,1,晴れ,29.3,1.8,SE,10,中潮,3.7,三日月
2025-07-29,高知,高知,高知県,33.56,133.54,25.6,27.8,23.1,4.7,NNW,0,0,快晴,29.3,1.5,SSE,9.8,中潮,3.7,三日月
2025-07-29,足摺,足摺,高知県,32.72,132.72,26.5,27.9,25.3,9.5,E,0.1,51,弱い霧雨,28.2,1.9,SE,9.4,中潮,3.7,三日月
2025-07-29,宇和島,宇和島,愛媛県,33.22,132.56,25.8,28.3,23.6,7.4,E,0,3,曇り,28.9,0.3,S,7.3,中潮,3.7,三日月
2025-07-29,松山,松山,愛媛県,33.84,132.77,26.2,28,24.3,6.6,ESE,0,1,晴れ,28.6,0.1,SW,3.1,中潮,3.7,三日月
2025-07-29,来島,来島,愛媛県,34.12,132.99,26.6,27.9,25.1,8.4,SW,0,1,晴れ,28.4,0,SW,2.5,中潮,3.7,三日月
2025-07-29,高松,高松,香川県,34.35,134.05,27.9,29.1,26.6,6.8,SW,0,0,快晴,29.5,0,ESE,2.5,中潮,3.7,三日月
2025-07-29,阿南,阿南,徳島県,33.92,134.66,26.7,28.5,24.9,5.5,WSW,0,0,快晴,27.4,0.9,SSE,9.5,中潮,3.7,三日月
2025-07-30,室戸,室戸,高知県,33.29,134.18,24.6,26.9,22,5.7,NE,0,0,快晴,29.4,2.3,SE,10.4,中潮,4.7,三日月
2025-07-30,高知,高知,高知県,33.56,133.54,25.3,27.4,23,3.1,NNW,0,0,快晴,29.4,1.7,SE,10.5,中潮,4.7,三日月
2025-07-30,足摺,足摺,高知県,32.72,132.72,25.3,27,23.6,7.8,NE,0,2,一部曇り,28.4,2.1,SE,10.4,中潮,4.7,三日月
2025-07-30,宇和島,宇和島,愛媛県,33.22,132.56,24.8,27.1,22.8,8.5,E,0,3,曇り,28.9,0.3,S,7.1,中潮,4.7,三日月
2025-07-30,松山,松山,愛媛県,33.84,132.77,25.7,27.3,24.3,6.3,N,0,2,一部曇り,28.7,0.1,SW,3,中潮,4.7,三日月
2025-07-30,来島,来島,愛媛県,34.12,132.99,26.2,27.5,24.9,9.4,WSW,0,1,晴れ,28.5,0.1,SW,2.2,中潮,4.7,三日月
2025-07-30,高松,高松,香川県,34.35,134.05,28.1,29.4,26.9,4.2,NNE,0,0,快晴,29.8,0.1,S,2.4,中潮,4.7,三日月
2025-07-30,阿南,阿南,徳島県,33.92,134.66,27.3,29.1,25.2,6.7,SW,0,0,快晴,27.6,0.9,SE,9.6,中潮,4.7,三日月
2025-07-31,室戸,室戸,高知県,33.29,134.18,26.1,27.5,24.5,10.8,NE,0,0,快晴,29.4,2.1,SE,9.3,小潮,5.7,上弦
2025-07-31,高知,高知,高知県,33.56,133.54,25.7,28.4,23.1,6.4,NNW,0,0,快晴,29.5,1.4,SE,9.4,小潮,5.7,上弦
2025-07-31,足摺,足摺,高知県,32.72,132.72,27.9,28.7,27.1,18.2,E,0,2,一部曇り,28.1,1.7,ESE,8.5,小潮,5.7,上弦
2025-07-31,宇和島,宇和島,愛媛県,33.22,132.56,26.5,28.7,24.1,6.9,E,0,0,快晴,28.4,0.3,S,8.1,小潮,5.7,上弦
2025-07-31,松山,松山,愛媛県,33.84,132.77,25.5,27.3,23.5,4.3,E,0,2,一部曇り,28.1,0.1,SW,2.8,小潮,5.7,上弦
2025-07-31,来島,来島,愛媛県,34.12,132.99,26.6,28,25,3.3,SW,0,3,曇り,28.1,0.1,SW,2.4,小潮,5.7,上弦
2025-07-31,高松,高松,香川県,34.35,134.05,28.5,29.9,27.1,5.2,NNW,0,0,快晴,29.8,0.1,S,2.5,小潮,5.7,上弦
2025-07-31,阿南,阿南,徳島県,33.92,134.66,28.3,29.7,26.8,12.4,SW,0,0,快晴,27.6,0.8,SSE,8.6,小潮,5.7,上弦
2025-08-01,室戸,室戸,高知県,33.29,134.18,25.9,27.9,23.6,5.6,NNW,0,0,快晴,29.4,1.9,SE,9,小潮,6.7,上弦
2025-08-01,高知,高知,高知県,33.56,133.54,26.4,28.7,23.8,5.6,NNW,0,2,一部曇り,29.6,1.2,SE,8.8,小潮,6.7,上弦
2025-08-01,足摺,足摺,高知県,32.72,132.72,27,28.5,25.4,9.2,ENE,0,0,快晴,28.2,1.6,SE,8.5,小潮,6.7,上弦
2025-08-01,宇和島,宇和島,愛媛県,33.22,132.56,27.5,29.7,25.1,4.7,ESE,0,2,一部曇り,28.5,0.3,S,8.2,小潮,6.7,上弦
2025-08-01,松山,松山,愛媛県,33.84,132.77,26.9,28.2,25.4,3.6,NW,0,0,快晴,28.3,0.1,SW,2.7,小潮,6.7,上弦
2025-08-01,来島,来島,愛媛県,34.12,132.99,27.4,28.6,25.9,7.7,WSW,0,0,快晴,28.4,0.1,SW,2.3,小潮,6.7,上弦
2025-08-01,高松,高松,香川県,34.35,134.05,28.9,30.1,27.7,11.8,W,0,0,快晴,29.8,0.1,SW,2.3,小潮,6.7,上弦
2025-08-01,阿南,阿南,徳島県,33.92,134.66,28,30,25.8,6.5,WSW,0,0,快晴,27.7,0.9,SSE,9.3,小潮,6.7,上弦
2025-08-02,室戸,室戸,高知県,33.29,134.18,27,28.5,25.2,4.5,SE,0,0,快晴,29.5,1.6,SE,9.3,小潮,7.7,上弦
2025-08-02,高知,高知,高知県,33.56,133.54,27.3,29.8,25.1,7.1,N,0,0,快晴,29.8,1,SSE,8.9,小潮,7.7,上弦
2025-08-02,足摺,足摺,高知県,32.72,132.72,27.7,29.5,26,8.5,NW,0,0,快晴,28.6,1.4,SE,9,小潮,7.7,上弦
2025-08-02,宇和島,宇和島,愛媛県,33.22,132.56,27.5,29.4,25.6,3.9,NW,0,0,快晴,28.7,0.2,S,7.5,小潮,7.7,上弦
2025-08-02,松山,松山,愛媛県,33.84,132.77,27.5,28.9,26.1,4.6,WNW,0,0,快晴,28.6,0.1,SW,2.7,小潮,7.7,上弦
2025-08-02,来島,来島,愛媛県,34.12,132.99,27.4,28.4,26.4,6.4,E,0,0,快晴,28.5,0.1,SW,2.4,小潮,7.7,上弦
2025-08-02,高松,高松,香川県,34.35,134.05,28.5,29.5,27.6,5.9,NW,0,0,快晴,29.8,0.1,W,2.3,小潮,7.7,上弦
2025-08-02,阿南,阿南,徳島県,33.92,134.66,28.3,29.5,27.3,15.8,N,0,0,快晴,28.4,0.6,SSE,7.5,小潮,7.7,上弦
2025-08-03,室戸,室戸,高知県,33.29,134.18,27.4,29,25.5,4.7,SE,0,0,快晴,29.8,1.1,SSE,8.8,長潮,8.7,上弦
2025-08-03,高知,高知,高知県,33.56,133.54,26.5,29.6,23.3,4.4,NNW,0,0,快晴,29.9,0.8,SSE,8.9,長潮,8.7,上弦
2025-08-03,足摺,足摺,高知県,32.72,132.72,28.2,30.4,25.9,2.4,NNE,0,1,晴れ,29,1,SSE,8.7,長潮,8.7,上弦
2025-08-03,宇和島,宇和島,愛媛県,33.22,132.56,27.9,30.1,25.4,4,E,0,0,快晴,28.7,0.2,SSW,7.2,長潮,8.7,上弦
2025-08-03,松山,松山,愛媛県,33.84,132.77,27.6,28.8,26.3,3.7,SW,0,0,快晴,28.9,0.1,W,2.9,長潮,8.7,上弦
2025-08-03,来島,来島,愛媛県,34.12,132.99,27.6,28.7,26.4,3.5,ESE,0,0,快晴,28.8,0,S,2.2,長潮,8.7,上弦
2025-08-03,高松,高松,香川県,34.35,134.05,28.8,30,27.5,6.9,SE,0,0,快晴,29.7,0.1,ENE,2.5,長潮,8.7,上弦
2025-08-03,阿南,阿南,徳島県,33.92,134.66,28,29.2,26.8,12.9,NW,0,0,快晴,28.6,0.5,SSE,7.5,長潮,8.7,上弦
2025-08-04,室戸,室戸,高知県,33.29,134.18,26.7,27.4,26,15.4,SW,0.4,51,弱い霧雨,29.6,1.2,SSE,7.7,長潮,9.7,十日夜
2025-08-04,高知,高知,高知県,33.56,133.54,26.6,28,25,6,SSE,0.2,51,弱い霧雨,30,0.9,SSE,7.8,長潮,9.7,十日夜
2025-08-04,足摺,足摺,高知県,32.72,132.72,27.8,28.3,27.2,20.4,SSW,1.5,55,強い霧雨,29,1.2,SSE,6.8,長潮,9.7,十日夜
2025-08-04,宇和島,宇和島,愛媛県,33.22,132.56,27.9,29.2,26.8,11.4,S,0,3,曇り,28.8,0.3,S,4.5,長潮,9.7,十日夜
2025-08-04,松山,松山,愛媛県,33.84,132.77,28.6,30.6,26.7,11.2,SSE,0,3,曇り,29.1,0.1,SW,2.9,長潮,9.7,十日夜
2025-08-04,来島,来島,愛媛県,34.12,132.99,27.4,29.1,25.6,4.4,SE,0,3,曇り,29,0.1,SW,2.7,長潮,9.7,十日夜
2025-08-04,高松,高松,香川県,34.35,134.05,29.7,31.5,27.8,1.9,SSW,0,3,曇り,29.8,0,ESE,2.6,長潮,9.7,十日夜
2025-08-04,阿南,阿南,徳島県,33.92,134.66,28.4,29.8,27,22.4,SSW,0,3,曇り,28.7,0.7,SSE,5.9,長潮,9.7,十日夜
2025-08-05,室戸,室戸,高知県,33.29,134.18,26.8,27.6,26,10.7,WSW,0,1,晴れ,29.5,1,SSE,6.8,若潮,10.7,十日夜
2025-08-05,高知,高知,高知県,33.56,133.54,26.9,28.3,25.4,4.1,N,0.1,51,弱い霧雨,30,0.8,SSE,6.8,若潮,10.7,十日夜
2025-08-05,足摺,足摺,高知県,32.72,132.72,28.3,29,27.5,13.6,SSW,0.2,51,弱い霧雨,29,1,SSE,6.5,若潮,10.7,十日夜
2025-08-05,宇和島,宇和島,愛媛県,33.22,132.56,28.6,30.2,27.2,11.7,S,0,2,一部曇り,28.8,0.3,SSW,4.4,若潮,10.7,十日夜
2025-08-05,松山,松山,愛媛県,33.84,132.77,29.7,31.6,28,12.4,S,0,0,快晴,29,0.2,SW,3,若潮,10.7,十日夜
2025-08-05,来島,来島,愛媛県,34.12,132.99,27.6,28.7,26.3,7.2,N,0,2,一部曇り,29,0.1,SW,2.6,若潮,10.7,十日夜
2025-08-05,高松,高松,香川県,34.35,134.05,29.8,30.9,28.6,8,NE,0,1,晴れ,29.9,0.1,S,2.5,若潮,10.7,十日夜
2025-08-05,阿南,阿南,徳島県,33.92,134.66,29,30.5,27.5,20.6,SSW,0,0,快晴,28.5,0.7,S,5.1,若潮,10.7,十日夜
2025-08-06,室戸,室戸,高知県,33.29,134.18,27.6,28.9,26.1,6.7,W,0,0,快晴,29.6,1.2,S,6.6,若潮,11.7,十日夜
2025-08-06,高知,高知,高知県,33.56,133.54,27,29.2,24.6,4,N,0,1,晴れ,30.1,0.9,SSE,6.5,若潮,11.7,十日夜
2025-08-06,足摺,足摺,高知県,32.72,132.72,28.4,28.9,27.7,15.6,SW,0,3,曇り,29,1.2,S,6.6,若潮,11.7,十日夜
2025-08-06,宇和島,宇和島,愛媛県,33.22,132.56,28.9,31,26.2,7.9,SW,0,2,一部曇り,28.9,0.3,S,5,若潮,11.7,十日夜
2025-08-06,松山,松山,愛媛県,33.84,132.77,29,30.3,27.7,2.9,W,0,0,快晴,29.3,0.1,SW,3.2,若潮,11.7,十日夜
2025-08-06,来島,来島,愛媛県,34.12,132.99,28.9,30.3,27.6,12.2,W,0,0,快晴,29.1,0.1,SW,2.3,若潮,11.7,十日夜
2025-08-06,高松,高松,香川県,34.35,134.05,30.9,32,29.6,9.4,W,0,0,快晴,29.9,0.2,WSW,2.3,若潮,11.7,十日夜
2025-08-06,阿南,阿南,徳島県,33.92,134.66,29.3,30.7,28,1.7,ESE,0,0,快晴,29.9,0.6,S,5.8,若潮,11.7,十日夜
2025-08-07,室戸,室戸,高知県,33.29,134.18,27,27,27,26.2,WSW,2,53,霧雨,29.2,1.9,SSW,6.2,大潮,12.7,十日夜
2025-08-07,高知,高知,高知県,33.56,133.54,27.3,28,26.4,2.9,N,0.1,51,弱い霧雨,30.2,1.3,SSW,6.1,大潮,12.7,十日夜
2025-08-07,足摺,足摺,高知県,32.72,132.72,28.5,28.8,28.1,23.9,SW,0,3,曇り,28.9,1.8,SSW,5.8,大潮,12.7,十日夜
2025-08-07,宇和島,宇和島,愛媛県,33.22,132.56,28.7,28.9,28.4,15.5,SW,1.4,53,霧雨,29.1,0.7,SSW,5.2,大潮,12.7,十日夜
2025-08-07,松山,松山,愛媛県,33.84,132.77,26.8,27,26.3,21.9,WSW,5.4,63,雨,28.9,0.5,WSW,3.3,大潮,12.7,十日夜
2025-08-07,来島,来島,愛媛県,34.12,132.99,27,27.2,26.9,32.7,WSW,1.1,53,霧雨,28.8,0.6,WSW,3.2,大潮,12.7,十日夜
2025-08-07,高松,高松,香川県,34.35,134.05,28.7,28.9,28.5,28.5,WSW,1,53,霧雨,29.6,0.5,WSW,2.9,大潮,12.7,十日夜
2025-08-07,阿南,阿南,徳島県,33.92,134.66,29.6,30.3,28.7,12.8,SW,0.3,51,弱い霧雨,29.8,0.9,S,5.6,大潮,12.7,十日夜
2025-08-08,室戸,室戸,高知県,33.29,134.18,26.9,28,25.8,5.8,NW,0,3,曇り,29.4,1.4,SSW,6.4,大潮,13.7,満月
2025-08-08,高知,高知,高知県,33.56,133.54,25.7,27.5,23.7,4.9,N,0,3,曇り,29.9,0.9,SSW,6.5,大潮,13.7,満月
2025-08-08,足摺,足摺,高知県,32.72,132.72,27.4,28,26.9,17.6,W,0.2,51,弱い霧雨,29.2,1.4,SSW,5.9,大潮,13.7,満月
2025-08-08,宇和島,宇和島,愛媛県,33.22,132.56,26.5,27.1,25.5,4.2,N,0.3,51,弱い霧雨,29,0.4,SSW,5.5,大潮,13.7,満月
2025-08-08,松山,松山,愛媛県,33.84,132.77,25.2,25.5,25.1,11.5,S,0.7,51,弱い霧雨,28.6,0.1,WSW,3,大潮,13.7,満月
2025-08-08,来島,来島,愛媛県,34.12,132.99,27.2,28.5,26.1,13.2,SW,0,3,曇り,28.8,0.3,SW,2.6,大潮,13.7,満月
2025-08-08,高松,高松,香川県,34.35,134.05,26.8,27.6,26.1,10.9,WSW,0,3,曇り,29.4,0.1,WSW,2.3,大潮,13.7,満月
2025-08-08,阿南,阿南,徳島県,33.92,134.66,27.3,28.8,25.8,10.6,NNW,0,3,曇り,29.7,0.6,S,6.3,大潮,13.7,満月
2025-08-09,室戸,室戸,高知県,33.29,134.18,25.3,26.8,24,3.8,W,0,3,曇り,29.3,1,SSW,6.1,大潮,14.7,満月
